
6	 0, 1, -1, 0, 0, 1, 1; 0, 0, -1, 0, 0, 0; -81; 33, 80, 69.6, 0.29, 7.28, 247.0, 61.1, 0.9, 56.59, 3.34, 18.9, 6.1, 7.75
7	 -1, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, -1, -1; -76; 32, 80, 69.69, 0.29, 7.28, 247.0, 73.96, 0.93, 54.68, 2.79, 8.23, 6.87, 6.75
8	 -1, 0, 0, 0, 0, 0, 0; 0, 0, -1, 0, -1, -2; -71; 31, 80, 69.68, 0.29, 7.28, 247.0, 85.76, 0.96, 52.93, 2.28, -1.73, 7.58, 5.75

1	 0, 1, 1, 0, 1, 0, 0; 0, 0, -1, 0, 0, 1; -105; 34, 80, 74.5, 0.31, 6.92, 299.25, 113.13, 1, 68.03, 5.37, 57.74, 1.88, 12.75
2	 0, -1, -1, 0, 1, 0, 0; 0, 0, -1, 0, 0, 1; -100; 34, 80, 72.98, 0.3, 6.97, 243.2, 51.41, 0.86, 64.81, 4.74, 65.48, 2.76, 11.75
3	 -1, 0, 1, 0, 1, 0, 0; 0, 0, -1, 0, 0, 1; -95; 33, 80, 72.04, 0.3, 6.92, 266.0, 85.84, 0.96, 67.04, 4.15, 74.04, 3.58, 10.75
4	 -1, -1, -1, 1, 0, 0, 0; 0, 0, -1, 0, 0, 1; -90; 32, 80, 72.05, 0.3, 6.97, 212.8, 42.17, 0.81, 61.42, 4.6, 63.37, 4.35, 9.75
5	 1, 1, -1, 0, 0, 1, 0; 0, 0, -1, 0, 0, 1; -86; 33, 80, 69.33, 0.29, 7.07, 220.4, 32.12, 0.64, 60.5, 4.01, 51.93, 5.17, 8.75
6	 0, 0, 0, 1, 0, 0, 1; 0, 0, -1, 0, 0, 0; -81; 33, 80, 69.6, 0.29, 7.07, 220.4, 33.38, 0.67, 60.39, 4.42, 40.49, 5.99, 7.75
7	 0, -1, 1, 0, 0, 1, 0; 0, 0, -1, 0, 0, 0; -76; 33, 80, 68.36, 0.28, 7.07, 212.8, 22.66, 0.45, 64.7, 3.83, 29.05, 6.81, 6.75
8	 0, 0, 0, 0, 1, 0, 0; 0, 0, -1, 0, 0, 0; -71; 33, 80, 66.04, 0.28, 7.07, 212.8, 16.76, 0.34, 65.71, 3.24, 37.61, 7.63, 5.75
9	 1, 1, 0, 0, 0, 0, 0; 0, 0, -1, 0, -1, 0; -66; 34, 80, 64.79, 0.27, 7.07, 243.2, 30.8, 0.62, 68.45, 2.61, 25.35, 8.51, 4.75
10	 -1, -1, -1, 0, 0, 0, 0; 0, 0, -1, -2, -1, -1; -61; 33, 80, 64.96, 0.27, 7.11, 192.85, -5.86, 0, 62.4, 2.02, 13.91, 9.33, 3.75

1	 -1, 1, -1, 0, 0, 1, 0; 0, 0, -1, 0, 0, 0; -105; 33, 80, 71.59, 0.3, 7.07, 247.95, 65.11, 0.91, 59.61, 5.41, 38.56, 1.82, 12.75
2	 0, 1, -1, 0, 0, 1, 1; 0, 0, -1, 0, 0, 0; -100; 33, 80, 72.0, 0.3, 7.17, 247.0, 65.53, 0.91, 55.66, 4.82, 27.12, 2.64, 11.75
3	 -1, -1, -1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -95; 32, 80, 72.04, 0.3, 7.23, 196.65, 23.9, 0.48, 50.02, 4.27, 16.45, 3.41, 10.75
4	 -1, 0, 1, 1, 1, 0, 0; 0, 0, -1, 0, 0, 0; -90; 31, 80, 72.04, 0.3, 7.17, 222.3, 63.33, 0.91, 52.13, 4.76, 26.49, 4.12, 9.75
5	 0, 1, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -86; 31, 80, 70.67, 0.29, 7.11, 275.5, 116.15, 1, 56.38, 4.25, 16.53, 4.83, 8.75
6	 0, 1, 1, 0, 0, 0, 0; 0, 0, -1, 0, 0, -1; -81; 31, 80, 68.36, 0.28, 7.07, 304.0, 140.2, 1, 61.0, 3.74, 6.57, 5.54, 7.75
7	 1, -1, 0, 0, 1, 1, 1; 0, 0, -1, 0, 0, 0; -76; 32, 80, 65.92, 0.27, 7.11, 273.6, 91.49, 0.98, 63.77, 3.19, 15.9, 6.31, 6.75
8	 -1, -1, -1, 0, 0, 0, 1; 0, 0, -1, 0, -1, -1; -71; 31, 80, 66.06, 0.28, 7.16, 220.4, 49.61, 0.85, 58.07, 2.68, 5.94, 7.02, 5.75
9	 0, 1, 1, 1, 0, 0, 0; 0, 0, -1, 0, 0, -2; -66; 31, 80, 66.04, 0.28, 7.11, 273.6, 104.48, 1, 61.87, 3.17, -4.02, 7.73, 4.75

1	 -1, 0, -1, 0, 0, 0, 0; 0, 0, -1, 0, 0, 0; -103; 33, 80, 88.06, 0.37, 7.02, 220.4, 68.9, 0.92, 54.5, 5.41, 38.56, 1.82, 12.75
